Clasificación,ID,Nombre,NIT,,
INSTITUCIONES DESCENTRALIZADAS,55406,CDE CENTRO ESCOLAR PROFESORA JOSEFA     VALLE DE FUENTES,13192802971058,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,53651,CDE CENTRO ESCOLAR PROFESORA MARIA INOCENCIA DE PAREDES,6182102971046,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,47327,CDE CENTRO ESCOLAR PROFESORA MARIA JULIAALVARADO MADRID DE GARCIA,5122802971032,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,75876,CDE CENTRO ESCOLAR PROFESORA ROMILIA SILVA DE RODRIGUEZ,6141402971295,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,48155,CDE CENTRO ESCOLAR PROFESOR DANIEL CORDON SALGUERO,6172802971017,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,52533,CDE CENTRO ESCOLAR PROFESOR FRANCISCO MORAN,4302102971010,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,54451,CDE CENTRO ESCOLAR PROFESOR IRENEO DE LEON,8101202021018,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,55074,CDE CENTRO ESCOLAR PROFESOR JESUS LEOCADIO PALENCIA,5172802971013,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,54452,CDE CENTRO ESCOLAR PROFESOR JORGE SALOMON GRANADOS,12051102971018,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,51963,CDE CENTRO ESCOLAR PROFESOR JOSE ANGEL CASTILLO,9062102991018,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,51964,CDE CENTRO ESCOLAR PROFESOR JUAN OSCAR SALOMON,8210202891010,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,55075,CDE CENTRO ESCOLAR PROFESOR JUAN ROBERTO JUAREZ,9030111971047,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,60344,CDE CENTRO ESCOLAR PROFESOR JUSTO GONZALEZ,6122908971019,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,54453,CDE CENTRO ESCOLAR PROFESOR LISANDRO AREVALO,11112802971030,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,53648,CDE CENTRO ESCOLAR PROFESOR LUIS SAMUEL CACERES,12082802971011,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,93748,CDE CENTRO ESCOLAR PROFESOR RAFAEL OSORIO HIJO,8170111971015,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,53649,CDE CENTRO ESCOLAR PROFESOR SAUL FLORES,8212802971016,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,54102,CDE CENTRO ESCOLAR PROFESOR SAUL FLORES,11092402971014,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,53647,CDE CENTRO ESCOLAR PROF LILIAN ISABEL   PEÑA DE ORELLANA,12172010991014,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,66161,CDE CENTRO ESCOLAR PROF Y DR EFRAIN   JOVEL,11080703971011,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,92752,CDE CENTRO ESCOLAR PRUDENCIA AYALA,3152310141165,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,53652,CDE CENTRO ESCOLAR PUERTO EL TRIUNFO,11142103971013,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,93155,CDE CENTRO ESCOLAR RAFAELA SOTOMAYOR DE ALARCIA,6140703971405,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,87103,CDE CENTRO ESCOLAR RAFAEL BARRAZA RODRIGUEZ,7031403971012,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,51965,CDE CENTRO ESCOLAR RAMIRO MARTINEZ PINEDA,11082802971042,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,51666,CDE CENTRO ESCOLAR RAMON MENDOZA,14121403971019,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,83327,CDE CENTRO ESCOLAR REFUGIO DE LA PAZ,5111403971027,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,54821,CDE CENTRO ESCOLAR REFUGIO SIFONTES,6191402971012,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,79963,CDE CENTRO ESCOLAR REINO DE DINAMARCA,6171209971012,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,53653,CDE CENTRO ESCOLAR REINO DE HOLANDA,6192102971050,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,53654,CDE CENTRO ESCOLAR REINO DE SUECIA,6081704011018,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,55407,CDE CENTRO ESCOLAR RENE ARMANDO ARCE SUAREZ,6142102971400,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,49156,CDE CENTRO ESCOLAR REPARTO LOS SANTOS,6170905971012,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,47103,CDE CENTRO ESCOLAR REPARTO VALLE NUEVO,6142802971134,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,51966,CDE CENTRO ESCOLAR REPUBLICA DE ALEMANIA,6142103971170,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,79657,CDE CENTRO ESCOLAR REPUBLICA DE COLOMBIA,6141403971264,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,47813,CDE CENTRO ESCOLAR REPUBLICA DE COREA,6172203011013,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,54103,CDE CENTRO ESCOLAR REPUBLICA DE COSTA RICA,6142802971339,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,72826,CDE CENTRO ESCOLAR REPUBLICA DE FRANCIA,6082802971026,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,48412,CDE CENTRO ESCOLAR REPUBLICA DE HAITI,3152802971040,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,81610,CDE CENTRO ESCOLAR REPUBLICA DE HONDURAS,4070703971019,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,54454,CDE CENTRO ESCOLAR REPUBLICA DEL ECUADOR,6141402971120,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,52534,CDE CENTRO ESCOLAR REPUBLICA DE LIBANO,6142802971576,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,46867,CDE CENTRO ESCOLAR REPUBLICA DE NICARAGUA,6142802971506,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,89358,CDE CENTRO ESCOLAR REPUBLICA DE NICARAGUA .,6142802971509,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,73949,CDE CENTRO ESCOLAR REPUBLICA DOMINICANA,6082102971041,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,54455,CDE CENTRO ESCOLAR REPUBLICA FEDERADA CENTROAMERICANA,6140111971232,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,53655,CDE CENTRO ESCOLAR REPUBLICA FEDERAL CENTROAMERICANA,11082802971026,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,54822,CDE CENTRO ESCOLAR REPUBLICA ORIENTAL DEL URUGUAY,6083005971017,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,72827,CDE CENTRO ESCOLAR RESIDENCIAL LA PRADERA,12171706021030,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,62098,CDE CENTRO ESCOLAR REYES ZELAYA,11181403971010,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,57222,CDE CENTRO ESCOLAR RICARDO TRIGUEROS DE LEON,6141402971236,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,54823,CDE CENTRO ESCOLAR ROBERTO EDMUNDO CANESSA,11182102971020,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,51967,CDE CENTRO ESCOLAR ROQUE DALTON,6011402971014,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,19,CDE CENTRO ESCOLAR RUBEN DARIO,6162802971011,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,79438,CDE CENTRO ESCOLAR SACACOYO,5132802971011,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,53656,CDE CENTRO ESCOLAR SAGRADO CORAZON,12172802971096,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,55076,CDE CENTRO ESCOLAR SALARRUE,4311402971029,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,55408,CDE CENTRO ESCOLAR SALOMON DAVID GONZALEZ,3060606971013,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,54824,CDE CENTRO ESCOLAR SALVADOR MARTINEZ FIGUEROA,2130111971038,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,68803,CDE CENTRO ESCOLAR SAN AGUSTIN,8212802971032,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,92943,CDE CENTRO ESCOLAR SAN ANTONAIO ABAD,6142102971923,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,93156,CDE CENTRO ESCOLAR SAN ANTONIO,6172807031012,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,55077,CDE CENTRO ESCOLAR SAN ARTURO,5090605981019,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,52268,CDE CENTRO ESCOLAR SAN BARTOLOME PERULAPIA,7071403971014,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,44926,CDE CENTRO ESCOLAR SAN CRISTOBAL,7082802971011,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,54456,CDE CENTRO ESCOLAR SAN FRANCISCO,8212802971121,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,81611,CDE CENTRO ESCOLAR SAN FRANCISCO GOTERA,13192102771015,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,54104,CDE CENTRO ESCOLAR SAN LUIS DE LA REINA,12161206961022,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,53657,CDE CENTRO ESCOLAR SAN LUIS LA HERRADURA,8220312011017,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,61026,CDE CENTRO ESCOLAR SAN MARCOS,6120703971021,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,72828,CDE CENTRO ESCOLAR SAN MARTIN DE PORRES,6021811021015,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,75375,CDE CENTRO ESCOLAR SANTA AGUEDA,3011505981025,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,47328,CDE CENTRO ESCOLAR SANTA EDUVIGES,6171806991016,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,55078,CDE CENTRO ESCOLAR SANTA RITA,4321610981017,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,52535,CDE CENTRO ESCOLAR SANTIAGO DE MARIA,11211902460013,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,54825,CDE CENTRO ESCOLAR SANTIAGO ORELLANA ZELAYA,11042102971058,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,54826,CDE CENTRO ESCOLAR SANTOS NOVOA,5150703971040,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,92205,CDE CENTRO ESCOLAR SARA PALMA DE JULE,6022102971057,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,53658,CDE CENTRO ESCOLAR SARA POHL DE BORGONOVO,12090801981016,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,57223,CDE CENTRO ESCOLAR SOLEDAD MELARA DE ARGUETA,8192802971023,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,54827,CDE CENTRO ESCOLAR SOR HENRIQUEZ,9032103971022,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,54828,CDE CENTRO ESCOLAR SRA ROSA HIRLEMAM DE GARCIA PRIETO,12052302011015,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,53659,CDE CENTRO ESCOLAR SUSANA RODRIGUEZ VIUDA DE DUKE,11050302971012,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,51968,CDE CENTRO ESCOLAR TENIENTE CORONEL JOSECARLOS FLORES BENITEZ,8182102971019,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,53660,CDE CENTRO ESCOLAR TEODORO MORENO,2102102971021,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,52269,CDE CENTRO ESCOLAR TOMAS ALVA EDISON,7112802971018,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,51418,CDE CENTRO ESCOLAR TOMAS MEDINA,6140111971798,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,48156,CDE CENTRO ESCOLAR TOMAS MEDINA,2102102971048,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,54105,CDE CENTRO ESCOLAR UNION CENTROAMERICANA,6142102971362,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,54106,CDE CENTRO ESCOLAR UNION PANAMERICANA,12172102971281,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,55409,CDE CENTRO ESCOLAR UNION PANAMERICANA,13162102971018,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,52536,CDE CENTRO ESCOLAR URBANIZACION CALIFORNIA,12171402971015,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,91027,CDE CENTRO ESCOLAR URBANIZACION CUMBRES DE SAN BARTOLO,6181408131070,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,93157,CDE CENTRO ESCOLAR URBANIZACION LOS ANGELES,6172802971068,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,20,CDE CENTRO ESCOLAR URBANIZACION SANTA TERESA,6131403971010,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,54829,CDE CENTRO ESCOLAR VALLE DEL SOL,6022102971065,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,51969,CDE CENTRO ESCOLAR VALLE VERDE,6020303991029,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,48666,CDE CENTRO ESCOLAR VICENTE ACOSTA,6021403971021,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,81951,CDE CENTRO ESCOLAR VICTORIA TERESA MENENDEZ V DE ESCALANTE,6142102971842,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,65584,CDE CENTRO ESCOLAR VICTORIA ZELAYA,14081910981016,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,54830,CDE CENTRO ESCOLAR VISTA HERMOSA CASERIO CEIBILLA CANTON CONDADILLO,11070402991011,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,48413,CDE CENTRO ESCOLAR WALTER THILO DEININGER,5012801971012,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,56555,CDE CENTRO ESC SAN JOSE DE LA FUENTE,14152102971016,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,92450,CDE CE PROFESORA SANDRA ESPERANZA RODRIGUEZ DE RODRIGUEZ,11231211141046,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,72829,CDE COMPLEJO EDUCATICO MARCOS GOMEZ NUÑEZ,7020504681013,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,92207,CDE COMPLEJO EDUCATIVO 10 DE OCTUBRE 1987,9082110141075,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,91369,CDE COMPLEJO EDUCATIVO ALICIA CISNEROS DE ZELAYANDIA,11101211141010,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,53661,CDE COMPLEJO EDUCATIVO AMINTA DE MONTIEL,12171812021022,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,55410,CDE COMPLEJO EDUCATIVO ANTONIO ALFARO,6141403971175,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,86280,CDE COMPLEJO EDUCATIVO BARRA DE SANTIAGO,6140204981106,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,65277,CDE COMPLEJO EDUCATIVO CACIQUE,14050111971021,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,82261,CDE COMPLEJO EDUCATIVO CANTON AGUA FRIA,14140111971071,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,91370,CDE COMPLEJO EDUCATIVO CANTON ATIOCOYO,5171011141037,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,48157,CDE COMPLEJO EDUCATIVO CANTON EL COCO,6140111971976,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,61766,CDE COMPLEJO EDUCATIVO CANTON EL JAGUEY,14041402971046,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,82659,CDE COMPLEJO EDUCATIVO CANTON EL JOCOTE,5162102971017,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,54833,CDE COMPLEJO EDUCATIVO CANTON EL ZUNZAL,5182802971027,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,91828,CDE COMPLEJO EDUCATIVO CANTON GUADALUPE LA ZORRA,8220603141015,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,92944,CDE COMPLEJO EDUCATIVO CANTON JOYAS DE GIRON,8053107141010,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,48667,CDE COMPLEJO EDUCATIVO CANTON LAS ANIMAS,10082802971014,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,57225,CDE COMPLEJO EDUCATIVO CANTON LAS ISLETAS,8151403971011,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,52538,CDE COMPLEJO EDUCATIVO CANTON LAS SALINAS,11230111971010,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,54834,CDE COMPLEJO EDUCATIVO CANTON PAVANITA,14141402971024,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,92206,CDE COMPLEJO EDUCATIVO CANTON SAN BARTOLO,6070910141015,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,93158,CDE COMPLEJO EDUCATIVO CANTON SAN BENITO,4202210141010,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,91605,CDE COMPLEJO EDUCATIVO CANTON SAN ISIDRO,6101408131017,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,72134,CDE COMPLEJO EDUCATIVO CANTON SAN ISIDRO,3062802971024,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,92483,CDE COMPLEJO EDUCATIVO CANTON SAN LUCAS,3042310141025,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,58854,CDE COMPLEJO EDUCATIVO CANTON SAN MARCELINO,8152802971021,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,45242,CDE COMPLEJO EDUCATIVO CANTON VERACRUZ,5020111971012,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,51008,CDE COMPLEJO EDUCATIVO CAPITAN GENERAL  GERARDO BARRIOS,5182802971019,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,89157,CDE COMPLEJO EDUCATIVO CASERIO BELEN CANTON SUNCITA,3012802971019,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,92484,CDE COMPLEJO EDUCATIVO CASERIO EL ESPINO CANTON CUYANTEPEQUE,9060511141023,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,91371,CDE COMPLEJO EDUCATIVO CASERIO EL RODEO CANTON SAN MATIAS,9062802971077,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,93159,CDE COMPLEJO EDUCATIVO CASERIO LOS ALMENDROS CANTON EL ZAPOTE,7152710141177,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,94053,CDE COMPLEJO EDUCATIVO CASERIO MONTECRISTO CANTON EL RINCON,9090511141011,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,20516,CDE COMPLEJO EDUCATIVO CAS RANCHO QUEMADO CTON CASA BLANCA,13162710141010,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,91028,CDE COMPLEJO EDUCATIVO CATALINO AMAYA,14112804981018,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,68344,CDE COMPLEJO EDUCATIVO COLONIA LAS CAÑAS,6072102971038,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,54835,CDE COMPLEJO EDUCATIVO CONCHA VDA DE ESCALON,6142102972180,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,51971,CDE COMPLEJO EDUCATIVO CONFEDERACION SUIZA,12171503991033,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,92020,CDE COMPLEJO EDUCATIVO CRIO LA PIRRAYA CTON ISLA SAN SEBASTIAN,11172310141027,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,47815,CDE COMPLEJO EDUCATIVO CRISTOBAL IBARRA MEJICANOS,3042102971014,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,94054,CDE COMPLEJO EDUCATIVO CT BARAHONA,8152704151016,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,49157,CDE COMPLEJO EDUCATIVO CT CARA SUCIA,6142102971524,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,21394,CDE COMPLEJO EDUCATIVO CTON LAS POZAS,1090204981011,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,86803,CDE COMPLEJO EDUCATIVO CT VAINILLAS,4092102971015,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,55411,CDE COMPLEJO EDUCATIVO DE GUAYMANGO,6141402971317,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,48908,CDE COMPLEJO EDUCATIVO DE INTIPUCA,14071101001013,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,54836,CDE COMPLEJO EDUCATIVO DELFINADE DIAZ,6060306021014,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,68345,CDE COMPLEJO EDUCATIVO DE LISLIQUE,14091403971012,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,53153,CDE COMPLEJO EDUCATIVO DE POLOROS,14130712011010,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,55412,CDE COMPLEJO EDUCATIVO DE SAN GERARDO,12141403971039,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,73230,CDE COMPLEJO EDUCATIVO DE SANTO DOMINGO DE GUZMAN,6142102971605,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,53662,CDE COMPLEJO EDUCATIVO DOCTOR ARTURO ROMERO,6141402971252,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,49665,CDE COMPLEJO EDUCATIVO DOCTOR DAVID ESCOLAR GALINDO,6060111971018,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,54837,CDE COMPLEJO EDUCATIVO DOCTOR JUSTO AGUILAR,10032802971017,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,91604,"CDE COMPLEJO EDUCATIVO "" DOCTOR MICHAEL DE WITTE""",11082410141017,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,51009,CDE COMPLEJO EDUCATIVO DOCTOR VICTORIANORODRIGUEZ,10102802971015,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,92945,CDE COMPLEJO EDUCATIVO DR GUILLERMO MANUEL UNGO,7152710141010,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,54838,CDE COMPLEJO EDUCATIVO EBEN EZER CANTON POTRERO SULA,4162102971099,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,55079,CDE COMPLEJO EDUCATIVO EDUARDO SALAVERRIA,6140703971251,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,86804,CDE COMPLEJO EDUCATIVO ESCOLAR CANTON EL OCOTAL,4082802971029,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,73064,CDE COMPLEJO EDUCATIVO FEDERICO GONZALEZ,10090611031014,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,50473,CDE COMPLEJO EDUCATIVO FE Y ALEGRIA,6182102971038,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,55413,CDE COMPLEJO EDUCATIVO FLORINDA DE JUAREZ ALEMAN,13112870291011,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,55994,CDE COMPLEJO EDUCATIVO GENERAL FABIO    MORAN,6142102971702,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,54107,CDE COMPLEJO EDUCATIVO GENERAL FRANCISCOMENENDEZ,7100703971024,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,55414,CDE COMPLEJO EDUCATIVO GENERAL MANUEL JOSE ARCE,13102802971016,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,54108,CDE COMPLEJO EDUCATIVO GOLDTREE LIEBES,6122802971010,3,MINISTERIO DE EDUCACION
